331.1,331.1,331.X,331.X,TRUE,0,330 AND t0900,Zeitlich übergreifend,,,,,,,,,,PNN 400,,,,,,,,,,,,,,"lkl=""pnn 400""",,,,,"{""fi"":""lkl=\""pnn 400\""""}"
331.2,331.2,331.X,331.X,TRUE,0,330 AND t0902,Mittelalter,,,,,,,,,,PNO 400,,,,,,,,,,,,,,"lkl=""pno 400""",,,,,"{""fi"":""lkl=\""pno 400\""""}"
331.3,331.3,331.X,331.X,TRUE,0,330 AND t0903,Frühe Neuzeit,,,,,,,,,,PNP 400,,,,,,,,,,,,,,"lkl=""pnp 400""",,,,,"{""fi"":""lkl=\""pnp 400\""""}"
331.4,331.4,331.X,331.X,TRUE,0,330 AND t09034,19. Jahrhundert,,,,,,,,,,PNQ 400,,,,,,,,,,,,,,"lkl=""pnq 400""",,,,,"{""fi"":""lkl=\""pnq 400\""""}"
331.5,331.5,331.X,331.X,TRUE,0,330 AND t0904,20. Jahrhundert,,,,,,,,,,PNR 400,,,,,,,,,,,,,,"lkl=""pnr 400""",,,,,"{""fi"":""lkl=\""pnr 400\""""}"
332,332,33X,33X,TRUE,0,331,"Arbeitsökonomie, Arbeitsmarkt",,,,,,,,,,LMB 100 OR LMB 120 OR LMB 127-LMB 130 OR PNN 400 OR PNO 400 OR PNP 400 OR PNQ 400 OR PNR 400,,,,,,,,,,,,,,"lkl=""lmb 100"" or lkl=""lmb 120"" or lkl=""lmb 127-lmb 130"" or lkl=""pnn 400"" or lkl=""pno 400"" or lkl=""pnp 400"" or lkl=""pnq 400"" or lkl=""pnr 400""",,,,,"{""fi"":""lkl=\""lmb 100\"" or lkl=\""lmb 120\"" or lkl=\""lmb 127-lmb 130\"" or lkl=\""pnn 400\"" or lkl=\""pno 400\"" or lkl=\""pnp 400\"" or lkl=\""pnq 400\"" or lkl=\""pnr 400\""""}"
337.*,337.X,33X,33X,TRUE,5,337,"Weltwirtschaft, Internationale Wirtschaftsbeziehungen",,,,,,,,,,LME 700 OR LM 369 OR LM 069 OR PNN 400 OR PNO 400 OR PNP 400 OR PNQ 400 OR PNR 400,,,,,,,,,,,,,,"lkl=""lme 700"" or lkl=""lm 369"" or lkl=""lm 069"" or lkl=""pnn 400"" or lkl=""pno 400"" or lkl=""pnp 400"" or lkl=""pnq 400"" or lkl=""pnr 400""",,,,,"{""fi"":""lkl=\""lme 700\"" or lkl=\""lm 369\"" or lkl=\""lm 069\"" or lkl=\""pnn 400\"" or lkl=\""pno 400\"" or lkl=\""pnp 400\"" or lkl=\""pnq 400\"" or lkl=\""pnr 400\""""}"
337.1,337.1,337.X,337.X,TRUE,0,337 AND t0900,Zeitlich übergreifend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
337.2,337.2,337.X,337.X,TRUE,0,337 AND t0902,Mittelalter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
337.3,337.3,337.X,337.X,TRUE,0,337 AND t0903,Frühe Neuzeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
337.4,337.4,337.X,337.X,TRUE,0,337 AND t09034,19. Jahrhundert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
337.5,337.5,337.X,337.X,TRUE,0,337 AND t0904,20. Jahrhundert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
338.*,338.X,33X,33X,TRUE,3,338,Produktion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
338.1*,338.1X,338.X,338.X,TRUE,1,338.1,Agrarwirtschaft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
338.11,338.11,338.1X,338.1X,TRUE,0,338.109,Agrargeschichte,doppelt aufgeführt,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
338.6,338.6,338.X,338.X,TRUE,0,338.6,Produktionsorganisation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
338.9,338.9,338.X,338.X,TRUE,0,338.9,Industrialisierung und Entwicklungshilfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
339,339,33X,33X,TRUE,0,33X,Sonstige Wirtschaftszweige,"hier 332,333,334, 335,336,339",,,,,,,,,LR* OR LS* OR LT* OR LU* OR LV* OR LW* OR LX* OR LY* OR LZ*,,,,,,,,,,,,,,"lkl=""lr?"" or lkl=""ls?"" or lkl=""lt?"" or lkl=""lu?"" or lkl=""lv?"" or lkl=""lw?"" or lkl=""lx?"" or lkl=""ly?"" or lkl=""lz?""",,,,,"{""fi"":""lkl=\""lr?\"" or lkl=\""ls?\"" or lkl=\""lt?\"" or lkl=\""lu?\"" or lkl=\""lv?\"" or lkl=\""lw?\"" or lkl=\""lx?\"" or lkl=\""ly?\"" or lkl=\""lz?\""""}"
34*,34X,3XX,3XX,TRUE,5,34*,Recht,,,,,,,,,,N**,,,,,,,,,,,,,,"lkl=""n?""",,,,,"{""fi"":""lkl=\""n?\""""}"
340,340,34X,34X,TRUE,0,340.A,Allgemeines,"hier auch DDC 348, 349",,,,,,,,,N*,,,,,,,,,,,,,,"lkl=""n?""",,,,,"{""fi"":""lkl=\""n?\""""}"
341,341,34X,34X,TRUE,0,340.5,Rechtsgeschichte,doppelt aufgeführt,,,,,,,,,NE 000,,,,,,,,,,,,,,"lkl=""ne 000""",,,,,"{""fi"":""lkl=\""ne 000\""""}"
342,342,34X,34X,TRUE,0,341,Völkerrecht,,,,,,,,,,NQ 000,,,,,,,,,,,,,,"lkl=""nq 000""",,,,,"{""fi"":""lkl=\""nq 000\""""}"
343,343,34X,34X,TRUE,0,342 OR 344,"Verfassungs- und Verwaltungs-, Arbeits-, Sozial-, und Bildungsrecht",,,,,,,,,,NT 360 OR NT 54* OR NT 550 OR NT 580 OR NT 300 OR NT 70* OR NT 710 OR NT 653,,,,,,,,,,,,,,"lkl=""nt 360"" or lkl=""nt 54?"" or lkl=""nt 550"" or lkl=""nt 580"" or lkl=""nt 300"" or lkl=""nt 70?"" or lkl=""nt 710"" or lkl=""nt 653""",,,,,"{""fi"":""lkl=\""nt 360\"" or lkl=\""nt 54?\"" or lkl=\""nt 550\"" or lkl=\""nt 580\"" or lkl=\""nt 300\"" or lkl=\""nt 70?\"" or lkl=\""nt 710\"" or lkl=\""nt 653\""""}"
345,345,34X,34X,TRUE,0,34X,Sonstige Rechtsgebiete,"hier auch DDC 343, 346, 347",,,,,,,,,NT* NOT NT 360 OR NT 54* OR NT 55* OR NT 580 OR NT 300 OR NT 70* OR NT 71* OR NT 653,,,,,,,,,,,,,,"lkl=""nt?"" not lkl=""nt 360"" or lkl=""nt 54?"" or lkl=""nt 55?"" or lkl=""nt 580"" or lkl=""nt 300"" or lkl=""nt 70?"" or lkl=""nt 71?"" or lkl=""nt 653""",,,,,"{""fi"":""lkl=\""nt?\"" not lkl=\""nt 360\"" or lkl=\""nt 54?\"" or lkl=\""nt 55?\"" or lkl=\""nt 580\"" or lkl=\""nt 300\"" or lkl=\""nt 70?\"" or lkl=\""nt 71?\"" or lkl=\""nt 653\""""}"
35*,35X,3XX,3XX,TRUE,3,35*,"Öffentliche Verwaltung, Militär",,,,,,,,,,LG* OR LH*,,,,,,,,,,,,,,"lkl=""lg?"" or lkl=""lh?""",,,,,"{""fi"":""lkl=\""lg?\"" or lkl=\""lh?\""""}"
352,352,35X,35X,TRUE,0,351 OR 352,Allgemeines zur öffentlichen Verwaltung,,,,,,,,,,LG* OR PNN 200 OR PNO 200 OR PNP 200 OR PNQ 200 OR PNR 200,,,,,,,,,,,,,,"lkl=""lg?"" or lkl=""pnn 200"" or lkl=""pno 200"" or lkl=""pnp 200"" or lkl=""pnq 200"" or lkl=""pnr 200""",,,,,"{""fi"":""lkl=\""lg?\"" or lkl=\""pnn 200\"" or lkl=\""pno 200\"" or lkl=\""pnp 200\"" or lkl=\""pnq 200\"" or lkl=\""pnr 200\""""}"
353,353,35X,35X,TRUE,0,353.* OR 352.4 OR 354.*,Einzelne Zuständigkeitsbereiche der öffentlichen Verwaltung,,,,,,,,,,LG 050 OR LG 1**-LG 5** OR PNN 200 OR PNO 200 OR PNP 200 OR PNQ 200 OR PNR 200 ,,,,,,,,,,,,,,"lkl=""lg 050"" or lkl=""lg 1?-lg 5?"" or lkl=""pnn 200"" or lkl=""pno 200"" or lkl=""pnp 200"" or lkl=""pnq 200"" or lkl=""pnr 200 """,,,,,"{""fi"":""lkl=\""lg 050\"" or lkl=\""lg 1?-lg 5?\"" or lkl=\""pnn 200\"" or lkl=\""pno 200\"" or lkl=\""pnp 200\"" or lkl=\""pnq 200\"" or lkl=\""pnr 200 \""""}"
355.*,355.X,35X,35X,TRUE,1,355.A,Militärwissenschaft,"hier auch 356,357,358,359",,,,,,,,,LH* OR PNN 200 OR PNO 200 OR PNP 200 OR PNQ 200 OR PNR 200,,,,,,,,,,,,,,"lkl=""lh?"" or lkl=""pnn 200"" or lkl=""pno 200"" or lkl=""pnp 200"" or lkl=""pnq 200"" or lkl=""pnr 200""",,,,,"{""fi"":""lkl=\""lh?\"" or lkl=\""pnn 200\"" or lkl=\""pno 200\"" or lkl=\""pnp 200\"" or lkl=\""pnq 200\"" or lkl=\""pnr 200\""""}"
355.1*,355.1X,355.X,355.X,TRUE,5,355.009,Militärgeschichte,doppelt aufgeführt,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
355.11,355.11,355.1X,355.1X,TRUE,0,355.009 AND t0900,Zeitlich übergreifend,doppelt aufgeführt,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
355.12,355.12,355.1X,355.1X,TRUE,0,355.009 AND t0902,Mittelalter,doppelt aufgeführt,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
355.13,355.13,355.1X,355.1X,TRUE,0,355.009 AND t0903,Frühe Neuzeit,doppelt aufgeführt,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
355.14,355.14,355.1X,355.1X,TRUE,0,355.009 AND t09034,19. Jahrhundert,doppelt aufgeführt,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
355.15,355.15,355.1X,355.1X,TRUE,0,355.009 AND t0904,20. Jahrhundert,doppelt aufgeführt,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
36*,36X,3XX,3XX,TRUE,6,36*,"Soziale Probleme und Sozialdienste, Verbände",,,,,,,,,,PNN 300 OR PNO 300 OR PNP 300 OR PNQ 300 OR PNR 300 OR LE* OR LI* OR LEE 210,,,,,,,,,,,,,,"lkl=""pnn 300"" or lkl=""pno 300"" or lkl=""pnp 300"" or lkl=""pnq 300"" or lkl=""pnr 300"" or lkl=""le?"" or lkl=""li?"" or lkl=""lee 210""",,,,,"{""fi"":""lkl=\""pnn 300\"" or lkl=\""pno 300\"" or lkl=\""pnp 300\"" or lkl=\""pnq 300\"" or lkl=\""pnr 300\"" or lkl=\""le?\"" or lkl=\""li?\"" or lkl=\""lee 210\""""}"
361,361,36X,36X,TRUE,0,361,Soziale Probleme und Sozialarbeit im Allgemeinen,,,,,,,,,,PNN 300 OR PNO 300 OR PNP 300 OR PNQ 300 OR PNR 300 OR LIM 310 ,,,,,,,,,,,,,,"lkl=""pnn 300"" or lkl=""pno 300"" or lkl=""pnp 300"" or lkl=""pnq 300"" or lkl=""pnr 300"" or lkl=""lim 310 """,,,,,"{""fi"":""lkl=\""pnn 300\"" or lkl=\""pno 300\"" or lkl=\""pnp 300\"" or lkl=\""pnq 300\"" or lkl=\""pnr 300\"" or lkl=\""lim 310 \""""}"
362,362,36X,36X,TRUE,0,362,Soziale Probleme und Sozialarbeit für bestimmte Zielgruppen,,,,,,,,,,PNN 300 OR PNO 300 OR PNP 300 OR PNQ 300 OR PNR 300 OR LI 020 OR LI 030 OR LEE 160 OR LES 860 OR LEW 910,,,,,,,,,,,,,,"lkl=""pnn 300"" or lkl=""pno 300"" or lkl=""pnp 300"" or lkl=""pnq 300"" or lkl=""pnr 300"" or lkl=""li 020"" or lkl=""li 030"" or lkl=""lee 160"" or lkl=""les 860"" or lkl=""lew 910""",,,,,"{""fi"":""lkl=\""pnn 300\"" or lkl=\""pno 300\"" or lkl=\""pnp 300\"" or lkl=\""pnq 300\"" or lkl=\""pnr 300\"" or lkl=\""li 020\"" or lkl=\""li 030\"" or lkl=\""lee 160\"" or lkl=\""les 860\"" or lkl=\""lew 910\""""}"
363.*,363.X,36X,36X,TRUE,3,363.*,Spezielle soziale Probleme und Sozialdienste,,,,,,,,,,PNN 300 OR PNO 300 OR PNP 300 OR PNQ 300 OR PNR 300 OR LIM 310 ,,,,,,,,,,,,,,"lkl=""pnn 300"" or lkl=""pno 300"" or lkl=""pnp 300"" or lkl=""pnq 300"" or lkl=""pnr 300"" or lkl=""lim 310 """,,,,,"{""fi"":""lkl=\""pnn 300\"" or lkl=\""pno 300\"" or lkl=\""pnp 300\"" or lkl=\""pnq 300\"" or lkl=\""pnr 300\"" or lkl=\""lim 310 \""""}"
363.2,363.2,363.X,363.X,TRUE,0,363.2,"Öffentliche Sicherheit, Polizei","hier auch DDC 363.1, 363.3",,,,,,,,,NNF 842 OR PNN 300 OR PNO 300 OR PNP 300 OR PNQ 300 OR PNR 300,,,,,,,,,,,,,,"lkl=""nnf 842"" or lkl=""pnn 300"" or lkl=""pno 300"" or lkl=""pnp 300"" or lkl=""pnq 300"" or lkl=""pnr 300""",,,,,"{""fi"":""lkl=\""nnf 842\"" or lkl=\""pnn 300\"" or lkl=\""pno 300\"" or lkl=\""pnp 300\"" or lkl=\""pnq 300\"" or lkl=\""pnr 300\""""}"
363.7,363.7,363.X,363.X,TRUE,0,363.7,"Umweltprobleme, Umweltschutz",,,,,,,,,,QFC 2*-QFC 9* OR VBS 000 OR QDC 800,,,,,,,,,,,,,,"lkl=""qfc 2?-qfc 9?"" or lkl=""vbs 000"" or lkl=""qdc 800""",,,,,"{""fi"":""lkl=\""qfc 2?-qfc 9?\"" or lkl=\""vbs 000\"" or lkl=\""qdc 800\""""}"
363.9,363.9,363.X,363.X,TRUE,0,363.X,Sonstige soziale Probleme und Sozialdienste,"hier 363.4-6,363.8-9",,,,,,,,,PNN 300 OR PNO 300 OR PNP 300 OR PNQ 300 OR PNR 300 OR LIM 310,,,,,,,,,,,,,,"lkl=""pnn 300"" or lkl=""pno 300"" or lkl=""pnp 300"" or lkl=""pnq 300"" or lkl=""pnr 300"" or lkl=""lim 310""",,,,,"{""fi"":""lkl=\""pnn 300\"" or lkl=\""pno 300\"" or lkl=\""pnp 300\"" or lkl=\""pnq 300\"" or lkl=\""pnr 300\"" or lkl=\""lim 310\""""}"
364,364,36X,36X,TRUE,0,364,"Kriminologie, Strafanstalten",hier auch DDC 365,,,,,,,,,LEE 160 OR LEI 460 OR NND*,,,,,,,,,,,,,,"lkl=""lee 160"" or lkl=""lei 460"" or lkl=""nnd?""",,,,,"{""fi"":""lkl=\""lee 160\"" or lkl=\""lei 460\"" or lkl=\""nnd?\""""}"
368,368,36X,36X,TRUE,0,368,Versicherungswesen,,,,,,,,,,LX*,,,,,,,,,,,,,,"lkl=""lx?""",,,,,"{""fi"":""lkl=\""lx?\""""}"
369,369,36X,36X,TRUE,0,369,Verbände,hier auch DDC 366 und 367,,,,,,,,,LEE 210 OR PNN 300 OR PNO 300 OR PNP 300 OR PNQ 300 OR PNR 300,,,,,,,,,,,,,,"lkl=""lee 210"" or lkl=""pnn 300"" or lkl=""pno 300"" or lkl=""pnp 300"" or lkl=""pnq 300"" or lkl=""pnr 300""",,,,,"{""fi"":""lkl=\""lee 210\"" or lkl=\""pnn 300\"" or lkl=\""pno 300\"" or lkl=\""pnp 300\"" or lkl=\""pnq 300\"" or lkl=\""pnr 300\""""}"
37*,37X,3XX,3XX,TRUE,9,37*,Bildung und Erziehung,,,,,,,,,,FK* OR FL* OR FM* OR FN* OR FO* OR FP* OR FQ* OR FR* OR FS* OR FT* OR FU* OR FV*,,,,,,,,,,,,,,"lkl=""fk?"" or lkl=""fl?"" or lkl=""fm?"" or lkl=""fn?"" or lkl=""fo?"" or lkl=""fp?"" or lkl=""fq?"" or lkl=""fr?"" or lkl=""fs?"" or lkl=""ft?"" or lkl=""fu?"" or lkl=""fv?""",,,,,"{""fi"":""lkl=\""fk?\"" or lkl=\""fl?\"" or lkl=\""fm?\"" or lkl=\""fn?\"" or lkl=\""fo?\"" or lkl=\""fp?\"" or lkl=\""fq?\"" or lkl=\""fr?\"" or lkl=\""fs?\"" or lkl=\""ft?\"" or lkl=\""fu?\"" or lkl=\""fv?\""""}"
370,370,37X,37X,TRUE,0,370.A,Allgemeines,,,,,,,,,,FK* OR FL*,,,,,,,,,,,,,,"lkl=""fk?"" or lkl=""fl?""",,,,,"{""fi"":""lkl=\""fk?\"" or lkl=\""fl?\""""}"
371,371,37X,37X,TRUE,0,370.9,Bildungsgeschichte,doppelt aufgeführt,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
372,372,37X,37X,TRUE,0,371,"Schulen, schulische Tätigkeiten, Sonderpädagogik",,,,,,,,,,FS* NOT FSF 200 OR FP*,,,,,,,,,,,,,,"lkl=""fs?"" not lkl=""fsf 200"" or lkl=""fp?""",,,,,"{""fi"":""lkl=\""fs?\"" not lkl=\""fsf 200\"" or lkl=\""fp?\""""}"
373,373,37X,37X,TRUE,0,372,Primar- und Elementarbildung,,,,,,,,,,FSJ 100 OR FRH 100 OR FQG 000,,,,,,,,,,,,,,"lkl=""fsj 100"" or lkl=""frh 100"" or lkl=""fqg 000""",,,,,"{""fi"":""lkl=\""fsj 100\"" or lkl=\""frh 100\"" or lkl=\""fqg 000\""""}"
374,374,37X,37X,TRUE,0,373,Sekundarbildung,,,,,,,,,,FSJ 2**-FSJ 9** OR FRH 2**-FRH 9**,,,,,,,,,,,,,,"lkl=""fsj 2?-fsj 9?"" or lkl=""frh 2?-frh 9?""",,,,,"{""fi"":""lkl=\""fsj 2?-fsj 9?\"" or lkl=\""frh 2?-frh 9?\""""}"
375,375,37X,37X,TRUE,0,374,Erwachsenenbildung,,,,,,,,,,FV*,,,,,,,,,,,,,,"lkl=""fv?""",,,,,"{""fi"":""lkl=\""fv?\""""}"
378,378,37X,37X,TRUE,0,375,Curricula,,,,,,,,,,FSF 200,,,,,,,,,,,,,,"lkl=""fsf 200""",,,,,"{""fi"":""lkl=\""fsf 200\""""}"
379,379,37X,37X,TRUE,0,378,Hochschulbildung,,,,,,,,,,FT*,,,,,,,,,,,,,,"lkl=""ft?""",,,,,"{""fi"":""lkl=\""ft?\""""}"
37A,37A,37X,37X,TRUE,0,379,Bildungspolitik,,,,,,,,,,FKE 000,,,,,,,,,,,,,,"lkl=""fke 000""",,,,,"{""fi"":""lkl=\""fke 000\""""}"
38*,38X,3XX,3XX,TRUE,7,38*,"Handel, Kommunikation, Verkehr",,,,,,,,,,LVB* OR LY* OR LQN* OR PNN 400 OR PNO 400 OR PNP 400 OR PNQ 400 OR PNR 400,,,,,,,,,,,,,,"lkl=""lvb?"" or lkl=""ly?"" or lkl=""lqn?"" or lkl=""pnn 400"" or lkl=""pno 400"" or lkl=""pnp 400"" or lkl=""pnq 400"" or lkl=""pnr 400""",,,,,"{""fi"":""lkl=\""lvb?\"" or lkl=\""ly?\"" or lkl=\""lqn?\"" or lkl=\""pnn 400\"" or lkl=\""pno 400\"" or lkl=\""pnp 400\"" or lkl=\""pnq 400\"" or lkl=\""pnr 400\""""}"
381,381,38X,38X,TRUE,0,381,Handel,,,,,,,,,,LVB*,,,,,,,,,,,,,,"lkl=""lvb?""",,,,,"{""fi"":""lkl=\""lvb?\""""}"
382.*,382.X,38X,38X,TRUE,2,382.A,Internationaler Handel (Außenhandel),,,,,,,,,,QER 930 OR PNN 400 OR PNO 400 OR PNP 400 OR PNQ 400 OR PNR 400,,,,,,,,,,,,,,"lkl=""qer 930"" or lkl=""pnn 400"" or lkl=""pno 400"" or lkl=""pnp 400"" or lkl=""pnq 400"" or lkl=""pnr 400""",,,,,"{""fi"":""lkl=\""qer 930\"" or lkl=\""pnn 400\"" or lkl=\""pno 400\"" or lkl=\""pnp 400\"" or lkl=\""pnq 400\"" or lkl=\""pnr 400\""""}"
382.1*,382.1X,382.X,382.X,TRUE,5,382.09,Handelsgeschichte (hier auch Ostseehandel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
382.11,382.11,382.1X,382.1X,TRUE,0,382.09 AND t0900,Zeitlich übergreifend,,,,,,,,,,PNN 400,,,,,,,,,,,,,,"lkl=""pnn 400""",,,,,"{""fi"":""lkl=\""pnn 400\""""}"
382.12,382.12,382.1X,382.1X,TRUE,0,382.09 AND t0902,Mittelalter,,,,,,,,,,PNO 400,,,,,,,,,,,,,,"lkl=""pno 400""",,,,,"{""fi"":""lkl=\""pno 400\""""}"
382.13,382.13,382.1X,382.1X,TRUE,0,382.09 AND t0903,Frühe Neuzeit,,,,,,,,,,PNP 400,,,,,,,,,,,,,,"lkl=""pnp 400""",,,,,"{""fi"":""lkl=\""pnp 400\""""}"
382.14,382.14,382.1X,382.1X,TRUE,0,382.09 AND t09034,19. Jahrhundert,,,,,,,,,,PNQ 400,,,,,,,,,,,,,,"lkl=""pnq 400""",,,,,"{""fi"":""lkl=\""pnq 400\""""}"
382.15,382.15,382.1X,382.1X,TRUE,0,382.09 AND t0904,20. Jahrhundert,,,,,,,,,,PNR 400,,,,,,,,,,,,,,"lkl=""pnr 400""",,,,,"{""fi"":""lkl=\""pnr 400\""""}"
382.2,382.2,382.X,382.X,TRUE,0,382.094,Geschichte der Hanse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
384,384,38X,38X,TRUE,0,384,"Kommunikation, Telekommunikation",hier auch 383,,,,,,,,,LQN*,,,,,,,,,,,,,,"lkl=""lqn?""",,,,,"{""fi"":""lkl=\""lqn?\""""}"
385,385,38X,38X,TRUE,0,385,Schienenverkehr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
387,387,38X,38X,TRUE,0,387,"Schifffahrt, Luftfahrt Raumfahrt",hier auch 386,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
388.*,388.X,38X,38X,TRUE,5,388,Verkehr und Landverkehr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
388.1,388.1,388.X,388.X,TRUE,0,388 AND t0900,Zeitlich übergreifend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
388.2,388.2,388.X,388.X,TRUE,0,388 AND t0902,Mittelalter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
388.3,388.3,388.X,388.X,TRUE,0,388 AND t0903,Frühe Neuzeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
388.4,388.4,388.X,388.X,TRUE,0,388 AND t09034,19. Jahrhundert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
388.5,388.5,388.X,388.X,TRUE,0,388 AND t0904,20. Jahrhundert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
389,389,38X,38X,TRUE,0,389,"Metrologie, Normung",,,,,,,,,,RDB 000 OR RBS 200 OR ZAC 000 OR ZAE 000,,,,,,,,,,,,,,"lkl=""rdb 000"" or lkl=""rbs 200"" or lkl=""zac 000"" or lkl=""zae 000""",,,,,"{""fi"":""lkl=\""rdb 000\"" or lkl=\""rbs 200\"" or lkl=\""zac 000\"" or lkl=\""zae 000\""""}"
39*,39X,3XX,3XX,TRUE,7,39*,"Brauchtum, Etikette, Folklore",,,,,,,,,,QU* AND QVE 6**,,,,,,,,,,,,,,"lkl=""qu?"" and lkl=""qve 6?""",,,,,"{""fi"":""lkl=\""qu?\"" and lkl=\""qve 6?\""""}"
390,390,39X,39X,TRUE,0,390,Volkskultur allgemein,,,,,,,,,,QU* AND QVE 6**,,,,,,,,,,,,,,"lkl=""qu?"" and lkl=""qve 6?""",,,,,"{""fi"":""lkl=\""qu?\"" and lkl=\""qve 6?\""""}"
391,391,39X,39X,TRUE,0,391,"Kleidung, äußeres Erscheinungsbild",,,,,,,,,,QUG* AND QVE 6**,,,,,,,,,,,,,,"lkl=""qug?"" and lkl=""qve 6?""",,,,,"{""fi"":""lkl=\""qug?\"" and lkl=\""qve 6?\""""}"
392,392,39X,39X,TRUE,0,392,Bräuche des Lebenszyklus und häuslichen Lebens,,,,,,,,,,(QUL* OR QUM* OR QUN* OR QUO*) AND QVE 6**,,,,,,,,,,,,,,"(lkl=""qul?"" or lkl=""qum?"" or lkl=""qun?"" or lkl=""quo?"")"" and lkl=""qve 6?""",,,,,"{""fi"":""(lkl=\""qul?\"" or lkl=\""qum?\"" or lkl=\""qun?\"" or lkl=\""quo?\"")\"" and lkl=\""qve 6?\""""}"
393,393,39X,39X,TRUE,0,393,Totenrituale (Tod Bräuche),,,,,,,,,,QUL 380,,,,,,,,,,,,,,"lkl=""qul 380""",,,,,"{""fi"":""lkl=\""qul 380\""""}"
394,394,39X,39X,TRUE,0,394 OR 399,Sonstige Bräuche,,,,,,,,,,QUL* OR QUM* OR QUN* OR QUO* AND QVE 6*,,,,,,,,,,,,,,"lkl=""qul?"" or lkl=""qum?"" or lkl=""qun?"" or lkl=""quo?"" and lkl=""qve 6?""",,,,,"{""fi"":""lkl=\""qul?\"" or lkl=\""qum?\"" or lkl=\""qun?\"" or lkl=\""quo?\"" and lkl=\""qve 6?\""""}"
395,395,39X,39X,TRUE,0,395,Etikette,,,,,,,,,,QUH 500 AND QVE 6*,,,,,,,,,,,,,,"lkl=""quh 500"" and lkl=""qve 6?""",,,,,"{""fi"":""lkl=\""quh 500\"" and lkl=\""qve 6?\""""}"
398,398,39X,39X,TRUE,0,398,Folklore und Volksliteratur,,,,,,,,,,(QUQ* OR QUR 1*-QUR 6* OR QUS* OR QUT* OR QUR 780) AND QVE 6* OR (JLN 438 OR JLN 446 OR JLN 538 OR JLN 546),,,,,,,,,,,,,,"(lkl=""quq?"" or lkl=""qur 1?-qur 6?"" or lkl=""qus?"" or lkl=""qut?"" or lkl=""qur 780"")"" and lkl=""qve 6?"" or (lkl=""jln 438"" or lkl=""jln 446"" or lkl=""jln 538"" or lkl=""jln 546"")",,,,,"{""fi"":""(lkl=\""quq?\"" or lkl=\""qur 1?-qur 6?\"" or lkl=\""qus?\"" or lkl=\""qut?\"" or lkl=\""qur 780\"")\"" and lkl=\""qve 6?\"" or (lkl=\""jln 438\"" or lkl=\""jln 446\"" or lkl=\""jln 538\"" or lkl=\""jln 546\"")""}"
4**,4XX,vifanord-ROOT,vifanord-ROOT,TRUE,6,4**,Sprache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
40*,40X,4XX,4XX,TRUE,0,400,Sprachen in Nordeuropa und im Baltikum,hier alle sonstigen DDC 4-Stellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
41*,41X,4XX,4XX,TRUE,7,439.*,Skandinavische Sprachen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
410,410,41X,41X,TRUE,0,439.5,Skandinavische Sprachen übergreifend,,,,HW 2** OR HW 3**,,,,,,,,,,,,,,"lkl=""hw 2?"" or lkl=""hw 3?""",,,,,,,,,,,"{""sca"":""lkl=\""hw 2?\"" or lkl=\""hw 3?\""""}"
411.*,411.X,41X,41X,TRUE,4,439.6A*,Altnordisch,hier auch 439.60-439.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
411.1,411.1,411.X,411.X,TRUE,0,439.6Aa,Allgemeines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
411.2,411.2,411.X,411.X,TRUE,0,439.6Ab,Wörterbücher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
411.3,411.3,411.X,411.X,TRUE,0,439.6Ac,Sprachwissenschaft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
411.4,411.4,411.X,411.X,TRUE,0,439.6Ad,Sprachgeschichte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
